departamento,provincia,distrito,centro_poblado,categoria,codigo_de_ubigeo_y_centro_poblado,longitud,latitud,altitud,poblacion,vivienda,agua_por_red_publica,energia_electrica_en_la_vivienda,desague_por_red_publica,via_de_mayor_uso,transporte_de_mayor_uso,frecuencia,tiempo_en_minutos_hacia_la_capital_del_distrito,distancia_del_centro_poblado_hacia_la_capital_del_distritokm,distancia_del_centro_poblado_hacia_el_centro_poblado_educativo,distancia_del_centro_poblado_hacia_el_centro_de_salud_mas_cerca,alumbrado_publico,telefono_publico,local_comunal,hostal__albergue,estacion_de_radio,institucion_educativa_primaria,institucion_educativa_secundaria,establecimiento_puesto_de_salud,puesto_policial,oficina_de_correo,cabina_de_internet,heladas_nevadas,granizadas,lluvias,sequias,vendavales_vientos_fuertes,inundaciones,derrumbesdeslizamientos,huaycos__aludesaluviones,desertificaciones,salinizacion_de_los_suelos,actividad_volcanica,sismos,tsunami_u_oleadas_anomalos,otros_fenomenos_nat,derrame_de_sustancias_o_desechos_toxicos,fugas_de_gases_toxicos,explosiones,incendios_y_quemas,crianza_de_animales_en_zonas_urbanas,incremento_de_zonas_indus_no_autorizadas,zonas_aereoportuarias,rellenos_sanitarios,subversiones_yo_conflictos_sociales,otros_peligros,un_lecho_de_rio_o_quebrada,un_cuartel_militar_o_policial,una_via_ferrea,la_erosion_de_rios_en_laderas_de_cerros,barrancos_o_precipicios,otros,pistas_y_veredas_en_la_mayori_de_sus_calles_yo_manzanas,canales_de_drenaje_en_las_calles_para_la_evacuacion_de_las_agua,idioma_o_lengua_que_se_habla_con_mayor_frecuencia
AYACUCHO,VICTOR FAJARDO,HUANCAPI,HUACUYLLA,,0510010070,-74.1009533333,-13.8604983333,4301.9,3,4,no,no,no,camino de herradura / trocha,a pie,,480,262.4,40.2,40.2,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,VICTOR FAJARDO,CANARIA,MILLPOPAMPA,,0510050070,-73.9964266667,-13.9805183333,4039.5,0,1,,,,,,,0,142.2,9.34,8.92,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,VICTOR FAJARDO,HUALLA,PACCUCUYLLO,NEP,0510100070,-73.9800966667,-13.8826600000,3796.5,10,5,no,no,no,camino de herradura / trocha,a pie,,60,65.4,8.19,11.08,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,UCHUY UCCULLA,unidad agropecuaria,0510120070,-74.6295883333,-13.6452083333,4351.1,2,5,no,no,no sabe,camino de herradura / trocha,acemila,,180,292,16.39,21.17,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no sabe,no sabe,no sabe,no,no,no sabe,no sabe,no sabe,no,no sabe,no sabe,no,no,no sabe,no sabe,no,no sabe,no,si,no,no,si,si,no,no sabe,no,quechua
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,ÑAHUINPUQUIO,,0511010070,-73.9221616667,-13.6683050000,3642.7,2,3,no,no,no,carretera afirmada,automovil,diario,15,9.6,4.14,4.22,no,no,no,no,no,no,no,no,no,no,no,si,si,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUAMANGA,OCROS,PAQCHACC,NEP,0501060071,-73.9438583333,-13.3734933333,3626.2,20,15,no,si,no,camino carrozable,a pie,,120,10.5,9.98,9.92,no,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,si,si,no sabe,no sabe,no,si,no,no,no,no sabe,no sabe,no,si,no,no,no sabe,no sabe,no,no,no,no,no sabe,si,no sabe,no,no,quechua
AYACUCHO,HUAMANGA,VINCHOS,PEJOYPAMPA,unidad agropecuaria,0501140071,-74.3372716667,-13.2532916667,3500.7,4,9,no,no,no,camino de herradura / trocha,a pie,,20,9.7,4.34,5.14,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,si,no,si,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua
AYACUCHO,CANGALLO,PARAS,ANOSMARCA,,0502050071,-74.5899550000,-13.5230266667,3660.6,45,26,si,si,no,camino de herradura / trocha,a pie,,90,40.3,,8.66,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SANCOS,IÑIPALLCCA,,0503010071,-74.3351130000,-14.1066470000,3975.2,3,3,no,no,no,camino de herradura / trocha,a pie,,210,365.2,44.08,46.17,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,CARAPO,CUYUHUAYCCO,,0503020071,-74.3051200000,-13.8354300000,3452.0,1,1,no,no,no,camino de herradura / trocha,a pie,,90,5.4,2.53,2.85,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SACSAMARCA,ACACLLUCHAYOCC,,0503030071,-74.2048366667,-14.1121400000,4095.4,1,1,no,no,no,carretera afirmada,omnibus,semanal,120,67.9,1.11,32.37,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,CAPILLA,,0503040071,-74.5270366667,-13.8153883333,4137.7,0,1,,,,,,,0,111,36.64,36.18,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,HUANTA,HUANTA,ESPIRITU SANTO,,0504010071,-74.2472655714,-12.9616024539,2613.8,120,35,no sabe,no sabe,no sabe,carretera asfaltada,automovil,diario,15,4.6,1.18,2.37,no,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,si,no,no,no,no,no,no,no,

AYACUCHO,HUANTA,SANTILLANA,TOLDONA,,0504060071,-74.2593750000,-12.7040083333,3795.0,10,4,no,no,no,camino de herradura / trocha,a pie,,90,42.8,3.56,12.46,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,si,no,no,no,
AYACUCHO,HUANTA,SIVIA,VILLA RICA,,0504070071,-73.8945566667,-12.5604133333,1555.7,41,10,no,si,no,camino carrozable,a pie,,150,31.9,4.63,8.4,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,LA MAR,SAN MIGUEL,COCHAS (VIRGEN DE COCHARCAS),caserio,0505010071,-73.8842266667,-13.0423750000,3160.0,150,75,no,si,no,carretera afirmada,automovil,diario,150,59,,0.09,si,si,si,no,no,si,si,si,no,no,no,si,si,si,no,si,no,si,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,quechua
AYACUCHO,LA MAR,ANCO,CHONTABAMBA,OTROS,0505020071,-73.5791466667,-12.9227250000,1513.4,20,10,no,si,no,camino carrozable,automovil,semanal,150,82.8,,4.26,si,no,no,no,no,si,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua

AYACUCHO,LA MAR,TAMBO,VICOS PLATA ( VICUS PATA ),OTROS,0505080071,-74.0039600000,-12.9015350000,3242.3,100,40,si,no,no,carretera asfaltada,automovil,diario,120,17,2.02,2.02,no,no,no,no,no,no,no,no,no,no,no,si,si,si,no,si,no,si,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,si,no,no,no,quechua
AYACUCHO,LUCANAS,PUQUIO,SANTA ROSA DE LA VICTORIA,,0506010071,-74.0789133333,-14.7356716667,3381.9,100,94,si,si,si,carretera afirmada,otro,,40,38.7,,2.09,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,si,no,no,no,no,no,no,si,no,no,no,
AYACUCHO,LUCANAS,HUAC-HUAS,SORACHACUCHO,,0506070071,-74.7236350000,-14.0603416667,4108.5,1,1,no,no,no,camino de herradura / trocha,a pie,,240,97.7,14.81,14.81,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,si,si,si,no,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,si,si,no,no,no,quechua
AYACUCHO,LUCANAS,LARAMATE,TANTARPATA,,0506080071,-74.8496333330,-14.3576933330,3145.3,11,2,no,no,no,camino de herradura / trocha,a pie,,190,39.1,2.39,15.21,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,no,no,no sabe,no,no,no,no,no,no,no,no,no,no sabe,si,no,no,no,si,no sabe,no,no,quechua
AYACUCHO,LUCANAS,LEONCIO PRADO,ESQUINAPATA,,0506090071,-74.6579633333,-14.7252050000,2748.8,2,2,no,no,no,camino de herradura / trocha,a pie,,30,7.4,1.77,1.9,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,si,no,no,no,quechua
AYACUCHO,LUCANAS,LUCANAS,AMOCA,,0506110071,-74.2460550000,-14.6137033330,3361.2,30,9,no,si,no,carretera afirmada,a pie,,10,4,2.11,2.58,no,no,no,no,no,no,no,no,no,no,no,si,no,si,si,si,no,no,no,si,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,quechua
AYACUCHO,LUCANAS,OCAÑA,PALMAR,,0506120071,-74.9653550000,-14.4138533333,1415.6,13,3,no,no,no,camino carrozable,automovil,diario,30,49.2,7.41,24.55,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,OTOCA,MOYOCCPAMPA,,0506130071,-74.8091970000,-14.5456380000,1448.6,10,3,si,no,no,camino carrozable,camioneta,diario,45,35,0.73,0.07,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,si,no,no,no,quechua

AYACUCHO,LUCANAS,SAN PEDRO,CUCO CHICO,,0506170071,-74.3408933333,-15.0677783333,1074.8,4,2,no,no,no,camino carrozable,otro,,660,528.8,2.09,40.52,no,no,no,no,no,no,no,no,no,no,no,no,no,si,si,no,si,si,si,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,ECHOCA,,0506180071,-74.6547083333,-14.4213083333,2437.1,5,3,no,no,no,camino de herradura / trocha,a pie,,40,10.7,2.97,3.05,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,si,si,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua

AYACUCHO,PARINACOCHAS,CORACORA,VIZCACHANI,,0507010071,-73.7718083330,-15.0461383331,3294.3,30,27,si,si,no,camino carrozable,camioneta,diario,60,10.7,,6.78,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,si,no,no,no,
AYACUCHO,PARINACOCHAS,PULLO,MALCO,,0507050071,-73.9971933333,-15.3602150000,3140.3,55,50,no,si,no,camino carrozable,camioneta,diario,135,85.8,13.28,41.46,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,PARINACOCHAS,UPAHUACHO,PALTAOCCO,,0507080071,-73.5424916667,-14.8949433333,4102.3,6,3,no,no,no,camino de herradura / trocha,a pie,,180,139,9.87,9.74,no,no,no,no,no,no,no,no,no,no,no,si,si,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,CCARHUAYO,,0508060071,-73.1568416665,-15.1963700000,4056.0,0,2,,,,,,,0,21.6,10.99,11.11,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,VICTOR FAJARDO,HUANCAPI,CHURMI,,0510010071,-74.1584366667,-13.8551280000,4213.9,3,4,no,no,no,camino de herradura / trocha,a pie,,600,156.2,31.36,31.35,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,si,si,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,UCHUYSORA,unidad agropecuaria,0510120071,-74.6967483333,-13.6727383333,4516.2,2,2,no,no,no,camino carrozable,acemila,,450,122.5,17.85,22.15,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no sabe,no,no,no sabe,no,no,no,no,no,no sabe,no sabe,no,no sabe,no,no sabe,no,no,no,si,no,no,si,si,no,no sabe,no,quechua
AYACUCHO,HUAMANGA,OCROS,CCARACHA,NEP,0501060072,-73.9267183333,-13.4437433333,2797.1,10,5,no,no,no,camino de herradura / trocha,a pie,,60,25.2,7.23,7.04,no,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua
AYACUCHO,HUAMANGA,VINCHOS,SANTA INES,unidad agropecuaria,0501140072,-74.3151883333,-13.3050833333,3691.7,35,80,no,si,no,camino de herradura / trocha,a pie,,60,27.1,1.77,13.97,si,no,si,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,si,no,si,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua
AYACUCHO,CANGALLO,LOS MOROCHUCOS,ORCCO HUACHANCCA,,0502030072,-74.1906683333,-13.5638416667,3313.5,70,50,si,si,no,camino de herradura / trocha,a pie,,30,2.2,0.61,4.9,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,no,no,no,no,si,no,no,no,no,no,no,si,no,no,no,no,no,si,no,no,si,no,no,no,no,
AYACUCHO,CANGALLO,PARAS,RANRAPATA,,0502050072,-74.5916833333,-13.5158900000,3681.7,10,10,no,si,no,camino de herradura / trocha,a pie,,120,53.2,1.09,9.73,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SANCOS,CAPILLAYOCC,,0503010072,-74.3124720000,-14.1343680000,4018.2,3,3,no,no,no,camino de herradura / trocha,a pie,,240,420.7,48.7,50.79,no,no,no,no,no,no,no,no,no,no,no,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,CARAPO,CANO,,0503020072,-74.2930610000,-13.8297300000,3714.5,1,1,no,no,no,camino de herradura / trocha,a pie,,90,14.6,5.75,6.08,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SACSAMARCA,BAÑADERO,,0503030072,-74.2081166667,-14.1184816667,4098.7,2,2,no,no,no,carretera afirmada,omnibus,semanal,120,69.6,0.96,32.71,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,UCHUY YACTU,,0503040072,-74.5431066667,-13.8344433333,4190.1,0,3,,,,,,,0,62.6,28.42,27.96,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,HUANTA,HUANTA,MAYNAY,,0504010072,-74.2589002711,-12.9551134560,2511.5,650,300,si,si,si,carretera asfaltada,automovil,diario,15,3.7,0.54,3.18,si,no,si,no,no,si,no,si,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,si,no,no,no,no,no,no,no,
AYACUCHO,HUANTA,AYAHUANCO,PALLCCA,,0504020072,-74.2595166667,-12.5856400000,4017.8,0,5,,,,,,,0,127,8.16,8.26,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,HUANTA,SIVIA,CANAN UNIDA,,0504070072,-73.9004266667,-12.6183433333,1614.0,42,15,no,si,no,camino carrozable,omnibus,diario,120,60.9,4.61,12.46,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,LA MAR,SAN MIGUEL,MANAHUATUY,OTROS,0505010072,-73.9971616667,-13.0483283333,3356.6,45,14,no,no,no,camino de herradura / trocha,a pie,,240,19.3,7.22,9.32,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,si,no,no,no,no,no,no,no sabe,no,no,no,no,no,no,no,si,no,no sabe,si,no,no,no,si,no sabe,no,no,quechua
AYACUCHO,LA MAR,ANCO,AMARU PAMPA,anexo,0505020072,-73.7713950000,-13.1689200000,1789.8,160,30,si,no,no,camino de herradura / trocha,a pie,,720,178.8,,23.24,no,si,si,no,no,si,no,no,no,no,no,no,si,si,no,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua

AYACUCHO,LA MAR,TAMBO,PINCHIN,OTROS,0505080072,-74.0196833333,-12.9369900000,3082.4,30,10,si,no,no,camino de herradura / trocha,a pie,,20,4.7,2.7,10.19,no,no,no,no,no,no,no,no,no,no,no,si,si,si,no,si,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,si,no,no,no,quechua
AYACUCHO,LUCANAS,PUQUIO,SERCAPATA,,0506010072,-74.1002283333,-14.7337233333,3115.7,2,3,no,no,no,camino de herradura / trocha,acemila,,90,28.8,2.61,3.74,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,si,no,no,no,no,no,si,no,no,no,no,no,si,si,no,no,no,no,no,no,no,no,no,si,no,no,no,
AYACUCHO,LUCANAS,AUCARA,SANTA ISABEL DE CHAPA,,0506020072,-74.0159666667,-14.2760750000,3808.7,60,45,si,si,no,camino de herradura / trocha,automovil,semanal,90,23.9,11.58,14.78,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,no,si,no,no,no,si,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,si,si,no,no,no,
AYACUCHO,LUCANAS,CHAVIÑA,TOMACUCHO,,0506050072,-73.9026983330,-15.0627716670,3162.1,5,3,no,no,no,camino carrozable,omnibus,interdiario,180,41.9,12.22,20.79,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,LUCANAS,CHIPAO,CHUPA,,0506060072,-73.8841500000,-14.3399250000,3407.7,2,3,no,no,no,camino de herradura / trocha,a pie,,120,37.5,3.63,10.04,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,HUAC-HUAS,HUAYLAS,,0506070072,-74.7252616667,-14.0668900000,4190.7,5,2,no,no,no,camino de herradura / trocha,a pie,,240,87.5,13.96,13.96,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,si,si,si,si,no,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,si,si,no,no,no,quechua
AYACUCHO,LUCANAS,LARAMATE,PUYLLIYOCC,,0506080072,-74.8594450000,-14.3524216670,2854.0,0,2,,,,,,,0,41.7,4.2,16.96,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,LUCANAS,LEONCIO PRADO,UÑA HUATANA,,0506090072,-74.6211066667,-14.7056166667,3021.1,0,1,,,,,,,0,79.6,7.37,7.51,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,LUCANAS,LLAUTA,PUNA CHAJERE,,0506100072,-74.8388816667,-14.2060416667,4086.8,300,150,no,no,no,carretera asfaltada,automovil,diario,130,23.5,10.1,9.76,no,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua

AYACUCHO,LUCANAS,OTOCA,CASA BLANCA,,0506130072,-74.8157470000,-14.5525970000,1427.2,6,4,si,no,no,camino carrozable,automovil,diario,90,37.3,1.82,1.16,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,SAISA,SILVERA,,0506140072,-74.3549983333,-14.9732216667,2708.0,10,1,no,no,no,camino de herradura / trocha,a pie,,180,46.5,9.28,9.31,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,SAN PEDRO,MARCONA ALTA,,0506170072,-74.2428083333,-15.0608100000,3013.2,0,6,,,,,,,0,412.5,9.79,35.09,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,LAJO LAJO,,0506180072,-74.6678100000,-14.4329516667,2611.5,4,5,no,no,no,camino de herradura / trocha,a pie,,30,48.6,6.13,6.2,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,si,no,si,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,quechua
AYACUCHO,LUCANAS,SANCOS,CCERONILLA,,0506190072,-73.9766450000,-15.0535283333,3313.9,4,2,no,no,no,carretera afirmada,omnibus,interdiario,420,51.1,5.02,5.16,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,PARINACOCHAS,CORACORA,CCAÑAHUAYCCO,,0507010072,-73.7820650002,-15.0441566671,3111.9,10,8,no,no,no,carretera asfaltada,automovil,diario,60,5.3,4.18,4.95,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,si,si,no,no,no,
AYACUCHO,PARINACOCHAS,UPAHUACHO,PUCARALLA,,0507080072,-73.4297733333,-14.9828550000,4168.0,1,1,no,no,no,camino carrozable,omnibus,interdiario,120,40.6,18.26,31.1,no,no,no,no,no,no,no,no,no,no,no,si,si,si,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,si,no,no,no,
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,MALLCCO,,0508060072,-73.2056400004,-15.2045133332,2934.8,1,1,no,no,no,camino carrozable,omnibus,diario,30,20.5,9.19,9.31,no,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,si,si,no,no,no,
AYACUCHO,VICTOR FAJARDO,HUANCAPI,MARAYQUISA,,0510010072,-74.0359216667,-13.7844050000,3780.1,0,2,,,,,,,0,58.9,5.37,15.43,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


AYACUCHO,VICTOR FAJARDO,VILCANCHOS,TUNANCANCHA,unidad agropecuaria,0510120072,-74.7095766667,-13.6394183333,4163.8,2,5,no,no,no,camino carrozable,acemila,,360,106.6,10.48,14.77,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,si,no sabe,no,no,no,no,no sabe,no,no,no,no,no sabe,no,no,no sabe,no,no,no,no,no sabe,si,no,no,si,si,no,no,no sabe,quechua
AYACUCHO,HUAMANGA,OCROS,CUCULIPUNCO,NEP,0501060073,-73.9283483333,-13.4359116667,2793.5,25,8,no,si,no,camino carrozable,a pie,,35,18.1,3.68,3.5,si,no,no,no,no,no,no,no,no,no,no,no,si,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,quechua
AYACUCHO,HUAMANGA,VINCHOS,CONCA HUAYLLA,unidad agropecuaria,0501140073,-74.3983933333,-13.2863466667,3740.5,102,50,si,si,no,camino carrozable,a pie,,180,77.9,,24.67,si,no,no,no,no,no,no,no,no,no,no,si,si,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,quechua
AYACUCHO,CANGALLO,PARAS,RANRACANCHA ( BARRIOS ALTOS),,0502050073,-74.6103366667,-13.5170500000,3801.7,3,7,no,no,no,camino de herradura / trocha,a pie,,90,23.1,1.24,7.58,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
AYACUCHO,HUANCA SANCOS,CARAPO,CCOCHAPACPALLA,,0503020073,-74.2826966667,-13.7728083333,4000.3,3,5,no,no,no,camino de herradura / trocha,a pie,,210,82.4,7.69,12,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,
AYACUCHO,HUANCA SANCOS,SACSAMARCA,CCENHUACUCHO,,0503030073,-74.2109783333,-14.1163100000,4096.1,0,1,,,,,,,0,69.2,1.74,32.12,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,MOILA,,0503040073,-74.5353600000,-13.8136316667,4199.4,0,1,,,,,,,0,98,35.55,35.09,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
